jobName	analysisMode	elapsedTime	maxMem	avgMem	technology	group
PRAD-UK_0067_CRUK_PC_0067_tumor-control	paired	1.765	2.1	1.3	101bp	paired_101bp
T_ALL-DKFZ_XI076_UPNT482_tumor-control	paired	1.765	2.1	1.1	151bp_X10	paired_151bp_X10
MB-DKFZ_MDT-AP-2171_tumor-control	paired	1.765	2	1.2	101bp	paired_101bp
MASTER-DKFZ_H021-C41MJC_tumor03-buffy_coat02	paired	1.76333333333333	2.6	1.5	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-X4TX9T_tumor02-blood	paired	1.76333333333333	2.5	1.6	151bp_X10	paired_151bp_X10
PACA-CA_PCSI_0509_tumor-control	paired	1.76333333333333	2.3	1.4	101bp	paired_101bp
MB-DKFZ_MDT-AP-2110_tumor-control	paired	1.76333333333333	2.2	1.2	101bp	paired_101bp
KIRC-US_TCGA-CJ-4899_tumor-control	paired	1.76333333333333	2.1	1.3	101bp	paired_101bp
MB-DKFZ_MDT-AP-1402_tumor-control	paired	1.76333333333333	2.1	1.3	101bp	paired_101bp
MB-DKFZ_MDT-AP-2112_tumor-control	paired	1.76333333333333	2.1	1.4	101bp	paired_101bp
PACA-CA_PCSI_0352_1_tumor-control	paired	1.76333333333333	2	1.3	101bp	paired_101bp
PRAD-CA_CPCG0154_tumor-control	paired	1.76166666666667	2.7	1.6	101bp	paired_101bp
LINC-JP_HX23_tumor-control	paired	1.76166666666667	2.6	1.6	101bp	paired_101bp
NB-DKFZ_XI003_I037_004_relapse-control	paired	1.76166666666667	2.6	1.4	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-X8TKKH_tumor02-buffy_coat02	paired	1.76166666666667	2.5	1.4	151bp_X10	paired_151bp_X10
KIRP-US_TCGA-GL-A59R_tumor-control	paired	1.76166666666667	2.2	1.4	101bp	paired_101bp
MB-DKFZ_SJMB038_tumor-control	paired	1.76166666666667	2.1	1.3	101bp	paired_101bp
MB-DKFZ_ICGC_MB242_tumor-control	paired	1.76166666666667	2	1.2	101bp	paired_101bp
AML-DKTK_XD001_P101_tumor01-control	paired	1.76	3	1.6	151bp_X10	paired_151bp_X10
NB-DKFZ_XI003_23484_tumor-control	paired	1.76	2.8	1.6	151bp_X10	paired_151bp_X10
MMML-DKFZ_4183136_tumor-control	paired	1.76	2.2	1.3	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA041_tumor_01-control	paired	1.76	2.1	1.3	101bp	paired_101bp
LIHC-US_TCGA-CC-5262_tumor-control	paired	1.76	2.1	1.4	101bp	paired_101bp
NB-DKFZ_XI003_21954_tumor-control	paired	1.75833333333333	3.1	1.7	151bp_X10	paired_151bp_X10
MNG-DKFZ_DKFZ-Mrad_14_tumor-blood	paired	1.75833333333333	3	1.6	151bp_X10	paired_151bp_X10
COAD-US_TCGA-AA-3555_tumor-control	paired	1.75833333333333	2.3	1.4	101bp	paired_101bp
KICH-US_TCGA-KM-8442_tumor-control	paired	1.75833333333333	2.3	1.4	101bp	paired_101bp
BRCA-US_TCGA-B6-A0RE_tumor-control	paired	1.75833333333333	2.2	1.1	101bp	paired_101bp
MB-DKFZ_ICGC_MB60_tumor-control	paired	1.75833333333333	2.1	1.2	101bp	paired_101bp
ESAD-UK_OCCAMS-RS-007_tumor-control	paired	1.75833333333333	2	1.2	101bp	paired_101bp
PA-DKFZ_ICGC_PA59_tumor-control	paired	1.75833333333333	2	1.3	101bp	paired_101bp
EPN-DKFZ_6EP18_tumor-blood	paired	1.75666666666667	2.6	1.4	101bp	paired_101bp
MMML-DKFZ_4192483_tumor-control	paired	1.75666666666667	2.1	1.3	101bp	paired_101bp
AML-DKTK_XD001_P116_tumor02-control	paired	1.755	2.6	1.5	151bp_X10	paired_151bp_X10
PRAD-CA_CPCG0259_tumor-control	paired	1.755	2.3	1.4	101bp	paired_101bp
KIRP-US_TCGA-B3-3926_tumor-control	paired	1.755	2.2	1.3	101bp	paired_101bp
PRAD-CA_CPCG0369_tumor-control	paired	1.755	2.2	1.4	101bp	paired_101bp
MMML-DKFZ_4121621_tumor-control	paired	1.755	2.1	1.2	151bp_X10	paired_151bp_X10
MB-DKFZ_MDT-AP-2181_tumor-control	paired	1.755	2	1.2	101bp	paired_101bp
MB-DKFZ_SJMB036_tumor-control	paired	1.755	2	1	101bp	paired_101bp
PA-DKFZ_ICGC_PA92_tumor-control	paired	1.755	1.8	1.1	101bp	paired_101bp
MASTER-DKFZ_H021-F7VR2D_tumor-blood	paired	1.75333333333333	2.7	1.7	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-G9Y735_metastasis02-blood	paired	1.75333333333333	2.6	1.5	151bp_X10	paired_151bp_X10
PCNSL-DKFZ_XD013-VHXW1M_tumor-control	paired	1.75333333333333	2.6	1.3	151bp_X10	paired_151bp_X10
BTCA-SG_BTCA_donor_Y065_tumor-control	paired	1.75333333333333	2.3	1.4	101bp	paired_101bp
MASTER-DKFZ_H021-DMJ8_tumor02-external_control	paired	1.75333333333333	2.3	1.3	151bp_X10	paired_151bp_X10
ESAD-UK_OCCAMS-AH-131_tumor-control	paired	1.75333333333333	2.1	1.2	101bp	paired_101bp
MPNST2-DKFZ_XI086_T2537_tumor-control	paired	1.75333333333333	2	1.1	151bp_X10	paired_151bp_X10
PDAC-DKFZ_K20K-BFX6TQ_patient-derived-culture5-blood1	paired	1.75333333333333	2	1.1	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-AKZSGM_metastasis-blood	paired	1.75166666666667	3	1.6	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-P7EW6X_tumor02-buffy_coat	paired	1.75166666666667	2.7	1.3	151bp_X10	paired_151bp_X10
PCNSL-DKFZ_XD013-YFQAL6_tumor-control	paired	1.75166666666667	2.6	1.3	151bp_X10	paired_151bp_X10
COAD-DKFZ_H032-M30L_metastasis-control	paired	1.75166666666667	2.4	1.4	101bp	paired_101bp
MELA-AU_MELA-0200_tumor-control	paired	1.75166666666667	2.4	1.4	101bp	paired_101bp
MB-DKFZ_MDT-AP-2177_tumor-control	paired	1.75166666666667	2	1.2	101bp	paired_101bp
OV-AU_AOCS-106_tumor-control	paired	1.75166666666667	2	1	101bp	paired_101bp
HNSC-US_TCGA-CV-6961_tumor-control	paired	1.75	3.1	1.6	101bp	paired_101bp
CMDI-UK_CGP_donor_1338117_2_tumor-control	paired	1.75	2.7	1.7	101bp	paired_101bp
COAD-US_TCGA-AA-A01R_tumor-control	paired	1.75	2.3	1.2	101bp	paired_101bp
EOPC-DE_EOPC-03_tumor-control	paired	1.75	2.3	1.3	101bp	paired_101bp
LIHC-US_TCGA-DD-A1EI_tumor-control	paired	1.75	2.3	1.2	101bp	paired_101bp
LIRI-JP_RK178_tumor-control	paired	1.75	2.3	1.2	101bp	paired_101bp
PACA-AU_ICGC_0139_tumor-control	paired	1.75	2.2	1.4	101bp	paired_101bp
PRAD-US_TCGA-G9-7522_tumor-control	paired	1.75	2.2	1.4	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA081_tumor_01-control	paired	1.75	2.1	1.2	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA135_tumor_01-control	paired	1.74833333333333	3.1	1.8	151bp_X10	paired_151bp_X10
PDAC-DKFZ_K20K-1YUYYE_patient-derived-culture1-blood1	paired	1.74833333333333	2.8	1.5	151bp_X10	paired_151bp_X10
BRCA-UK_CGP_donor_1472395_tumor-control	paired	1.74833333333333	2.5	1.5	101bp	paired_101bp
MMML-DKFZ_4171706_tumor-control	paired	1.74833333333333	2.4	1.2	101bp	paired_101bp
LIRI-JP_RK254_tumor-control	paired	1.74833333333333	2.3	1.3	101bp	paired_101bp
MB-DKFZ_MDT-AP-2077_tumor-control	paired	1.74833333333333	2.1	1.3	101bp	paired_101bp
MMML-DKFZ_4190929_tumor-control	paired	1.74833333333333	2	1.2	151bp_X10	paired_151bp_X10
PA-DKFZ_ICGC_PA33_tumor-control	paired	1.74833333333333	2	1.2	101bp	paired_101bp
AML-DKTK_XD001_P011_tumor01-control	paired	1.74666666666667	2.7	1.5	151bp_X10	paired_151bp_X10
EOPC-DKFZ_ICGC_PCA197_tumor_01-control	paired	1.74666666666667	2.6	1.4	151bp_X10	paired_151bp_X10
PDAC-DKFZ_K20K-FDPLXL_tumor1-blood1	paired	1.74666666666667	2.6	1.4	151bp_X10	paired_151bp_X10
BTCA-SG_BTCA_donor_C080_tumor-control	paired	1.74666666666667	2.3	1.3	101bp	paired_101bp
LIRI-JP_RK166_tumor-control	paired	1.74666666666667	2.3	1.1	101bp	paired_101bp
MELA-AU_MELA-0228_tumor-control	paired	1.74666666666667	2.3	1.4	101bp	paired_101bp
PACA-AU_ICGC_0105_tumor-control	paired	1.74666666666667	2.3	1.3	101bp	paired_101bp
MPNST2-DKFZ_XI086_T273.2_tumor-control	paired	1.74666666666667	2.1	0.94140625	151bp_X10	paired_151bp_X10
PAEN-AU_ICGC_0431_tumor-control	paired	1.74666666666667	2.1	1.3	101bp	paired_101bp
MASTER-DKFZ_H021-RCCY57_tumor-buffy_coat02	paired	1.745	2.7	1.5	151bp_X10	paired_151bp_X10
LIRI-JP_RK243_tumor-control	paired	1.745	2.2	1.3	101bp	paired_101bp
SARC-US_TCGA-FX-A3RE_tumor-control	paired	1.745	2	1.2	101bp	paired_101bp
MNG-DKFZ_A033-HJXRDD_tumor-blood	paired	1.74333333333333	2.8	1.6	151bp_X10	paired_151bp_X10
MMML-DKFZ_4163639_tumor-control	paired	1.74333333333333	2.5	1.5	101bp	paired_101bp
CMDI-UK_CGP_donor_1600817_2_tumor-control	paired	1.74333333333333	2.4	1.4	101bp	paired_101bp
HNSC-US_TCGA-BA-6869_tumor-control	paired	1.74333333333333	2.4	1.2	101bp	paired_101bp
LAML-US_TCGA-AB-2978_tumor-control	paired	1.74333333333333	2.4	1.5	101bp	paired_101bp
GASTROINTESTINAL-DKFZ_K01A-DXRYP2_xenograft2-control1	paired	1.74333333333333	2.2	0.994140625	151bp_X10	paired_151bp_X10
KICH-US_TCGA-KN-8422_tumor-control	paired	1.74333333333333	2.2	1.4	101bp	paired_101bp
PACA-CA_PCSI_0341_tumor-control	paired	1.74333333333333	2.1	1.3	101bp	paired_101bp
LINC-JP_HX24_tumor-control	paired	1.74166666666667	2.5	1.5	101bp	paired_101bp
PACA-CA_PCSI_0324_tumor-control	paired	1.74166666666667	2.4	1.4	101bp	paired_101bp
LIHC-US_TCGA-EP-A26S_tumor-control	paired	1.74166666666667	2.3	1.4	101bp	paired_101bp
BRCA-US_TCGA-BH-A0H0_tumor-control	paired	1.74166666666667	2.2	1.3	101bp	paired_101bp
MASTER-DKFZ_H021-9UEKXU_metastasis03-buffy_coat02	paired	1.74166666666667	2.2	1.2	151bp_X10	paired_151bp_X10
RECA-EU_C0067_tumor-control	paired	1.74166666666667	2.2	0.94140625	101bp	paired_101bp
BRCA-US_TCGA-E9-A1NH_tumor-control	paired	1.74166666666667	1.9	1.2	101bp	paired_101bp
PAEN-AU_ITNET-0052_tumor-control	paired	1.74	3.2	1.7	101bp	paired_101bp
NB-DKFZ_XI003_21525_tumor-control	paired	1.74	3.1	1.5	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-AMRWA3_tumor04-control	paired	1.74	2.8	1.7	151bp_X10	paired_151bp_X10
CMDI-UK_CGP_donor_1600815_2_tumor-control	paired	1.74	2.4	1.5	101bp	paired_101bp
HNSC-US_TCGA-CN-5374_tumor-control	paired	1.74	2.1	1.3	101bp	paired_101bp
MASTER-DKFZ_H021-2G87DP_tumor-buffy_coat02	paired	1.73833333333333	2.7	1.7	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-BA95UQ_tumor02-control	paired	1.73833333333333	2.6	1.7	151bp_X10	paired_151bp_X10
BRCA-UK_CGP_donor_1309223_tumor-control	paired	1.73833333333333	2.4	1.5	101bp	paired_101bp
PACA-AU_ICGC_0146_tumor-control	paired	1.73833333333333	2.2	1.3	101bp	paired_101bp
PGBM-DKFZ_ICGC_GBM16_tumor-control	paired	1.73833333333333	2.2	1.4	101bp	paired_101bp
GCTB-DKFZ_XI041_AR_tumor-control	paired	1.73833333333333	2.1	1.3	151bp_X10	paired_151bp_X10
PACA-AU_ICGC_0214_tumor-control	paired	1.73833333333333	2.1	1.3	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA141_tumor_01-control	paired	1.73666666666667	3.2	1.7	151bp_X10	paired_151bp_X10
LIHC-US_TCGA-BW-A5NQ_tumor-control	paired	1.73666666666667	2.4	1.4	101bp	paired_101bp
HNSC-US_TCGA-BA-5556_tumor-control	paired	1.73666666666667	2.2	1.4	101bp	paired_101bp
HNSC-US_TCGA-CN-4737_tumor-control	paired	1.73666666666667	2.2	1.4	101bp	paired_101bp
KIRC-US_TCGA-A3-3363_tumor-control	paired	1.73666666666667	2.2	1.1	101bp	paired_101bp
PRAD-US_TCGA-HC-7079_tumor-control	paired	1.73666666666667	2.2	1.3	101bp	paired_101bp
BRCA-US_TCGA-E2-A15K_tumor-control	paired	1.73666666666667	2.1	1.3	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA095_tumor_01-control	paired	1.73666666666667	2.1	1.2	101bp	paired_101bp
MB-DKFZ_ICGC_MB104_tumor-control	paired	1.73666666666667	2.1	1.3	101bp	paired_101bp
ATRT-DKFZ_H049-72FV_tumor-blood	paired	1.73666666666667	1.9	1.2	101bp	paired_101bp
MASTER-DKFZ_H021-ZT3X9F_tumor-buffy_coat	paired	1.735	2.8	1.6	151bp_X10	paired_151bp_X10
NB-DKFZ_XI003_21066_tumor-control	paired	1.735	2.5	1.4	151bp_X10	paired_151bp_X10
PRAD-US_TCGA-HI-7169_tumor-control	paired	1.735	2.2	1.4	101bp	paired_101bp
MB-DKFZ_ICGC_MB291_tumor-control	paired	1.735	2.1	1.3	101bp	paired_101bp
ESAD-UK_OCCAMS-ED-003_tumor-control	paired	1.735	2	1.1	101bp	paired_101bp
LUSC-US_TCGA-60-2722_tumor-control	paired	1.73333333333333	3.9	1.9	101bp	paired_101bp
MASTER-DKFZ_H021-JY3G3X_tumor04-buffy_coat02	paired	1.73333333333333	2.6	1.4	151bp_X10	paired_151bp_X10
MB-DKFZ_MDT-AP-2116_tumor-control	paired	1.73333333333333	2.2	1.4	101bp	paired_101bp
PRAD-CA_CPCG0379_tumor-control	paired	1.73333333333333	2.2	1.5	101bp	paired_101bp
PA-DKFZ_ICGC_PA81_tumor-control	paired	1.73333333333333	2.1	1.3	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA028_tumor_01-control	paired	1.73333333333333	2	1.2	101bp	paired_101bp
OV-AU_AOCS-064_tumor-control	paired	1.73333333333333	2	1	101bp	paired_101bp
MASTER-DKFZ_H021-LQDPEM_tumor02-buffy_coat	paired	1.73166666666667	2.7	1.4	151bp_X10	paired_151bp_X10
ALL-DKTK_XD032-CB1R6X_tumor03-control01	paired	1.73166666666667	2.6	1.5	151bp_X10	paired_151bp_X10
PRAD-CA_CPCG0401_tumor-control	paired	1.73166666666667	2.4	1.4	101bp	paired_101bp
LIHC-US_TCGA-DD-A1E9_tumor-control	paired	1.73166666666667	2.3	1.4	101bp	paired_101bp
MB-DKFZ_ICGC_MB49_tumor-control	paired	1.73166666666667	1.9	1.1	101bp	paired_101bp
PA-DKFZ_ICGC_PA96_tumor-control	paired	1.73166666666667	1.8	1	101bp	paired_101bp
NB-DKFZ_XI003_18874_tumor-control	paired	1.73	2.7	1.6	151bp_X10	paired_151bp_X10
MMML-DKFZ_4159170_tumor-control	paired	1.73	2.4	1.5	101bp	paired_101bp
KICH-US_TCGA-KL-8328_tumor-control	paired	1.73	2.2	1.4	101bp	paired_101bp
KICH-US_TCGA-KN-8424_tumor-control	paired	1.73	2.1	1.3	101bp	paired_101bp
ESAD-UK_OCCAMS-AH-135_tumor-control	paired	1.73	2	1.2	101bp	paired_101bp
MASTER-DKFZ_H021-EP5ZCP_tumor-buffy_coat02	paired	1.72833333333333	3	1.7	151bp_X10	paired_151bp_X10
PCNSL-DKFZ_A050-LHDE_tumor-blood	paired	1.72833333333333	3	1.7	151bp_X10	paired_151bp_X10
AML-DKTK_XD001_P110_tumor02-control	paired	1.72833333333333	2.7	1.5	151bp_X10	paired_151bp_X10
CMDI-UK_CGP_donor_1605283_2_tumor-control	paired	1.72833333333333	2.4	1.5	101bp	paired_101bp
PAEN-AU_ICGC_0438_tumor-control	paired	1.72833333333333	2.3	1.4	101bp	paired_101bp
PRAD-US_TCGA-CH-5771_tumor-control	paired	1.72833333333333	2.3	1.4	101bp	paired_101bp
KIRP-US_TCGA-AL-3466_tumor-control	paired	1.72833333333333	2.1	1.2	101bp	paired_101bp
SYSGLIO-DKFZ_H043-LNWEGT_tumor02-blood	paired	1.72666666666667	2.7	1.4	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-VVEHNT_metastasis02-blood	paired	1.72666666666667	2.6	1.7	151bp_X10	paired_151bp_X10
COAD-DKFZ_H032-Y0L3_metastasis-control	paired	1.72666666666667	2.3	1.5	101bp	paired_101bp
MMML-DKFZ_4103593_tumor-control	paired	1.72666666666667	2.1	1.2	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-8CVRTB_tumor-buffy_coat02	paired	1.725	2.6	1.5	151bp_X10	paired_151bp_X10
EOPC-DKFZ_ICGC_PCA087_tumor_01-control	paired	1.725	2.1	1.3	101bp	paired_101bp
PRAD-UK_0007_CRUK_PC_0007_2_tumor-control	paired	1.725	2.1	1.3	101bp	paired_101bp
CLLE-ES_125_tumor-control	paired	1.725	2	1.2	101bp	paired_101bp
OV-US_TCGA-24-1558_tumor-control	paired	1.725	2	1.1	101bp	paired_101bp
MASTER-DKFZ_H021-BA6FJT_metastasis-buffy_coat02	paired	1.72333333333333	2.5	1.3	151bp_X10	paired_151bp_X10
BRCA-UK_CGP_donor_1347737_tumor-control	paired	1.72333333333333	2.4	1.3	101bp	paired_101bp
LIRI-JP_RK053_tumor-control	paired	1.72333333333333	2.3	1.4	101bp	paired_101bp
LIHC-US_TCGA-DD-A4NB_tumor-control	paired	1.72333333333333	2.2	1.4	101bp	paired_101bp
MB-DKFZ_ICGC_MB295_tumor-control	paired	1.72333333333333	2.1	1.3	101bp	paired_101bp
PACA-AU_ICGC_0543_tumor-control	paired	1.72333333333333	2.1	1.3	101bp	paired_101bp
MPNST2-DKFZ_XI086_T1320_tumor-control	paired	1.72333333333333	2	1.3	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-HPULS5_tumor02-buffy_coat02	paired	1.72166666666667	2.7	1.5	151bp_X10	paired_151bp_X10
ESAD-UK_OCCAMS-ED-041_tumor-control	paired	1.72166666666667	2.1	1.2	101bp	paired_101bp
7qAML-DKFZ_H030-A87Q_tumor-control	paired	1.72	2.8	1.6	151bp_X10	paired_151bp_X10
PACA-CA_PCSI_0175_tumor-control	paired	1.72	2.3	1.3	101bp	paired_101bp
HNSC-US_TCGA-CN-6994_tumor-control	paired	1.72	2.2	1.2	101bp	paired_101bp
PA-DKFZ_ICGC_PA129_tumor-control	paired	1.72	2.2	1.3	101bp	paired_101bp
PACA-AU_ICGC_0150_tumor-control	paired	1.72	2.2	1.4	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA079_tumor_01-control	paired	1.72	2.1	1.2	101bp	paired_101bp
ESAD-UK_OCCAMS-AH-014_tumor-control	paired	1.72	2.1	1	101bp	paired_101bp
MB-DKFZ_ICGC_MB110_tumor-control	paired	1.72	2.1	1.3	101bp	paired_101bp
MB-DKFZ_MDT-AP-2673_tumor-control	paired	1.72	2	1.1	101bp	paired_101bp
MMML-DKFZ_4162154_tumor-control	paired	1.72	2	1	101bp	paired_101bp
PA-DKFZ_ICGC_PA88_tumor-control	paired	1.72	1.8	1.1	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA121_tumor_01-control	paired	1.71833333333333	3	1.6	151bp_X10	paired_151bp_X10
NB-DKFZ_XI003_22677_tumor-control	paired	1.71833333333333	2.9	1.8	151bp_X10	paired_151bp_X10
PA-DKFZ_ICGC_PA29_tumor-control	paired	1.71833333333333	2.3	1.4	101bp	paired_101bp
PDAC-DKFZ_K20K-Q3FBN1_patient-derived-culture1-blood1	paired	1.71833333333333	2.3	1.2	151bp_X10	paired_151bp_X10
EOPC-DKFZ_ICGC_PCA055_tumor_02-control	paired	1.71833333333333	2.1	1.2	101bp	paired_101bp
KICH-US_TCGA-KO-8416_tumor-control	paired	1.71833333333333	2.1	1.4	101bp	paired_101bp
PA-DKFZ_ICGC_PA158_tumor-control	paired	1.71833333333333	2.1	1.3	101bp	paired_101bp
NB-DKFZ_XI003_24531_relapse-control	paired	1.71666666666667	2.9	1.7	151bp_X10	paired_151bp_X10
CMDI-UK_CGP_donor_1364416_1_tumor-control	paired	1.71666666666667	2.8	1.5	101bp	paired_101bp
LIHC-US_TCGA-FV-A3R2_tumor-control	paired	1.71666666666667	2.4	1.5	101bp	paired_101bp
HNSC-US_TCGA-BA-6873_tumor-control	paired	1.71666666666667	2.3	1.3	101bp	paired_101bp
LIRI-JP_RK229_tumor-control	paired	1.71666666666667	2.3	1.4	101bp	paired_101bp
KIRC-US_TCGA-BP-4326_tumor-control	paired	1.71666666666667	2.2	1.3	101bp	paired_101bp
ESAD-UK_OCCAMS-AH-039_tumor-control	paired	1.71666666666667	2.1	1.3	101bp	paired_101bp
KICH-US_TCGA-KO-8407_tumor-control	paired	1.71666666666667	2.1	1.4	101bp	paired_101bp
NONCOM-DKFZ_XD018-K66DXP_tumor-control	paired	1.71666666666667	2.1	1.2	151bp_X10	paired_151bp_X10
PACA-AU_ICGC_0025_tumor-control	paired	1.71666666666667	2.1	1.3	101bp	paired_101bp
ESAD-UK_OCCAMS-RS-006_tumor-control	paired	1.71666666666667	2	1.1	101bp	paired_101bp
MASTER-DKFZ_H021-MC1F4S_tumor-control	paired	1.715	2.7	1.5	151bp_X10	paired_151bp_X10
NB-DKFZ_XI003_19986_tumor-control	paired	1.715	2.6	1.4	151bp_X10	paired_151bp_X10
T_PLL-DKFZ_MH1323_tumor-control	paired	1.715	2.4	1.3	101bp	paired_101bp
LIHC-US_TCGA-FV-A2QQ_tumor-control	paired	1.715	2.2	1.4	101bp	paired_101bp
MB-DKFZ_ICGC_MB64_tumor-control	paired	1.715	2	1.3	101bp	paired_101bp
LIRI-JP_RK284_tumor-control	paired	1.715	1.9	1	101bp	paired_101bp
PA-DKFZ_ICGC_PA140_tumor-control	paired	1.715	1.9	1.2	101bp	paired_101bp
MASTER-DKFZ_H021-T2J7Z8_metastasis-buffy_coat	paired	1.71333333333333	2.8	1.5	151bp_X10	paired_151bp_X10
KICH-US_TCGA-KN-8418_tumor-control	paired	1.71333333333333	2.2	1.3	101bp	paired_101bp
LAML-KR_SNU_WGS_01_tumor-control	paired	1.71333333333333	2.2	1.3	101bp	paired_101bp
PA-DKFZ_ICGC_PA64_tumor-control	paired	1.71333333333333	2.2	1.4	101bp	paired_101bp
EOPC-DKFZ_ICGC_PCA070_tumor_01-control	paired	1.71333333333333	2.1	1.3	101bp	paired_101bp
EPN-DKFZ_XI061_7EP11_tumor-blood	paired	1.71166666666667	2.7	1.4	151bp_X10	paired_151bp_X10
MYELOMA-DKFZ_K08K-J3V5JV_tumor2-blood1	paired	1.71166666666667	2.7	1.6	151bp_X10	paired_151bp_X10
MM-US_G170_PD26434_tumor-control	paired	1.71166666666667	2.6	1.5	151bp_X10	paired_151bp_X10
PAEN-AU_ITNET-0128_tumor-control	paired	1.71166666666667	2.4	1.5	101bp	paired_101bp
PRAD-UK_A22-0016_CRUK_PC_0016_8_tumor-control	paired	1.71166666666667	2.3	1.4	101bp	paired_101bp
EOPC-DE_EOPC-036_1_tumor-control	paired	1.71166666666667	2.2	1.4	101bp	paired_101bp
MB-DKFZ_MDT-AP-2075_tumor-control	paired	1.71166666666667	2.1	1.3	101bp	paired_101bp
KICH-US_TCGA-KN-8426_tumor-control	paired	1.71166666666667	2	1.1	101bp	paired_101bp
MB-DKFZ_SJMB039_tumor-control	paired	1.71166666666667	2	1.2	101bp	paired_101bp
PA-DKFZ_ICGC_PA85_tumor-control	paired	1.71166666666667	1.9	1.1	101bp	paired_101bp
MASTER-DKFZ_H021-33UKSM_metastasis-buffy_coat	paired	1.71	3.1	1.6	151bp_X10	paired_151bp_X10
NB-DKFZ_XI003_24642_relapse-control	paired	1.71	2.7	1.6	151bp_X10	paired_151bp_X10
RECA-DKFZ_K03K-BBZ98T_tumor1-control1	paired	1.71	2.7	1.4	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-41EN3K_tumor02-buffy_coat	paired	1.71	2.5	1.4	151bp_X10	paired_151bp_X10
OV-US_TCGA-04-1331_tumor-control	paired	1.71	2.1	1	101bp	paired_101bp
PACA-AU_ICGC_0063_tumor-control	paired	1.71	2.1	1.2	101bp	paired_101bp
OV-US_TCGA-04-1347_tumor-control	paired	1.71	2	1	101bp	paired_101bp
7qAML-DKFZ_H030-D1KL_tumor-control	paired	1.70833333333333	2.9	1.6	151bp_X10	paired_151bp_X10
EPN-DKFZ_XI049_9EP9_tumor-blood	paired	1.70833333333333	2.6	1.5	151bp_X10	paired_151bp_X10
SKCM-US_TCGA-ER-A19D_tumor-control	paired	1.70833333333333	2.3	1.4	101bp	paired_101bp
KIRP-US_TCGA-HE-A5NF_tumor-control	paired	1.70833333333333	2.2	1.3	101bp	paired_101bp
LIHC-US_TCGA-G3-A25W_tumor-control	paired	1.70833333333333	2.1	1.2	101bp	paired_101bp
MB-DKFZ_MDT-AP-1216_tumor-control	paired	1.70833333333333	2.1	1.3	101bp	paired_101bp
MMML-DKFZ_4177987_tumor-control	paired	1.70833333333333	2.1	1.3	101bp	paired_101bp
PA-DKFZ_ICGC_PA161_tumor-control	paired	1.70833333333333	2	1.2	101bp	paired_101bp
MB-DKFZ_MDT-AP-1218_tumor-control	paired	1.70833333333333	1.9	1	101bp	paired_101bp
NB-PMC_B087_PMC_672_relapse01-blood01	paired	1.70666666666667	3	1.7	151bp_X10	paired_151bp_X10
MASTER-DKFZ_H021-G3SKZ9_metastasis-buffy_coat02	paired	1.70666666666667	2.8	1.5	151bp_X10	paired_151bp_X10
MB-DKFZ_ICGC_MB8_tumor-control	paired	1.70666666666667	2.1	1.2	101bp	paired_101bp
MM-US_G170_JC907048_tumor-control	paired	1.70666666666667	2.1	0.9267578125	151bp_X10	paired_151bp_X10
MB-DKFZ_ICGC_MB53_tumor-control	paired	1.70666666666667	2	1	101bp	paired_101bp
PRAD-UK_A21-0096_CRUK_PC_0096_3_tumor-control	paired	1.70666666666667	1.9	0.8759765625	101bp	paired_101bp
UCEC-US_TCGA-BS-A0V8_tumor-control	paired	1.70666666666667	1.9	0.935546875	101bp	paired_101bp
MMML-DKFZ_4192483_merged_tumor-control	paired	1.705	2.7	1.9	101bp	paired_101bp
LAML-KR_SNU_WGS_10_tumor-control	paired	1.705	2.4	1.6	101bp	paired_101bp
LIRI-JP_RK258_tumor-control	paired	1.705	2.2	1.4	101bp	paired_101bp
PRAD-US_TCGA-HC-7075_tumor-control	paired	1.705	2.2	1.3	101bp	paired_101bp
PRAD-UK_0006_CRUK_PC_0006_1_tumor-control	paired	1.705	2.1	1.2	101bp	paired_101bp
KIRC-US_TCGA-CZ-5454_tumor-control	paired	1.705	1.9	1.1	101bp	paired_101bp
NB-DKFZ_B087koeln_19743_tumor-control	paired	1.70333333333333	2.5	1.4	101bp	paired_101bp
KICH-US_TCGA-KO-8405_tumor-control	paired	1.70333333333333	2.2	1.4	101bp	paired_101bp
COAD-DKFZ_H032-Y0L3_tumor-control	paired	1.70333333333333	2.1	1.3	101bp	paired_101bp
