#chromosomeIndex	startPos	endPos	tadIndex
25	19779296	19780830	5287
25	19780850	19784838	5288
25	19784858	19787823	5289
25	19787843	19792003	5290
25	19792023	19793252	5291
25	19793272	19796896	5292
25	19796916	19799991	5293
25	19800011	19803008	5294
25	19803028	19804625	5295
25	19804645	19806658	5296
25	19806678	19810510	5297
25	19810530	19812006	5298
25	19812026	19814906	5299
25	19814926	19818237	5300
25	19818257	19824639	5301
25	19824659	19831269	5302
25	19831289	19836560	5303
25	19836580	19839400	5304
25	19839420	19841482	5305
25	19841502	19843993	5306
25	19844013	19847127	5307
25	19847147	19850085	5308
25	19850105	19854433	5309
25	19854453	19860815	5310
25	19860835	19867101	5311
25	19867121	19870192	5312
25	19870212	19871721	5313
25	19871741	19874446	5314
25	19874466	19878337	5315
25	19878357	19882855	5316
25	19882875	19890809	5317
25	19890829	19915437	5318
25	19915457	19918272	5319
25	19918292	19921114	5320
25	19921134	19924573	5321
25	19924593	19927482	5322
25	19927502	19931686	5323
25	19931706	19935717	5324
25	19935737	19939254	5325
25	19939274	19941531	5326
25	19941551	19943593	5327
25	19943613	19945158	5328
25	19945178	19946758	5329
25	19946778	19951093	5330
25	19951113	19953135	5331
25	19953155	19967256	5332
25	19967276	19970299	5333
25	19970319	19973579	5334
25	19973599	19975947	5335
25	19975967	19978136	5336
25	19978156	19981432	5337
25	19981452	19984543	5338
25	19984563	19988681	5339
25	19988701	19991686	5340
25	19991706	19999489	5341
25	19999509	20004186	5342
25	20004206	20008713	5343
25	20008733	20009843	5344
25	20009863	20012215	5345
25	20012235	20013434	5346
25	20013454	20015224	5347
25	20015244	20017456	5348
25	20017476	20020540	5349
25	20020560	20023572	5350
25	20023592	20090223	5351
25	20090243	20125808	5352
25	20125828	20133427	5353
25	20133447	20179649	5354
25	20179669	20229993	5355
25	20230013	20264142	5356
25	20264162	20267604	5357
25	20267624	20350772	5358
25	20350792	20366374	5359
25	20366394	20383846	5360
25	20383866	20389157	5361
25	20389177	20433174	5362
25	20433194	20444427	5363
25	20444447	20485317	5364
25	20485337	20499931	5365
25	20499951	20658074	5366
25	20658094	20680754	5367
25	20680774	20684245	5368
25	20684265	20688968	5369
25	20688988	20708498	5370
25	20708518	20713339	5371
25	20713359	20720437	5372
25	20720457	20741810	5373
25	20741830	20743159	5374
25	20743179	20747800	5375
25	20747820	20751093	5376
25	20751113	20753378	5377
25	20753398	20756112	5378
25	20756132	20759408	5379
25	20759428	20765278	5380
25	20765298	20768580	5381
25	20768600	20774459	5382
25	20774479	20779395	5383
25	20779415	20783741	5384
25	20783761	20785122	5385
25	20785142	20787283	5386
25	20787303	20788781	5387
25	20788801	20790994	5388
25	20791014	20792362	5389
25	20792382	20795579	5390
25	20795599	20798797	5391
25	20798817	20802772	5392
25	20802792	20805839	5393
25	20805859	20809947	5394
25	20809967	20813017	5395
25	20813037	20815489	5396
25	20815509	20816824	5397
25	20816844	20820615	5398
25	20820635	20823041	5399
25	20823061	20825613	5400
25	20825633	20831384	5401
25	20831404	20833379	5402
25	20833399	20835981	5403
25	20836001	20838996	5404
25	20839016	20840719	5405
25	20840739	20844751	5406
25	20844771	20846739	5407
25	20846759	20851429	5408
25	20851449	20855719	5409
25	20855739	20861364	5410
25	20861384	20864355	5411
25	20864375	20868770	5412
25	20868790	20871987	5413
25	20872007	20875059	5414
25	20875079	20877522	5415
25	20877542	20879950	5416
25	20879970	20881044	5417
25	20881064	20883906	5418
25	20883926	20887485	5419
25	20887505	20889197	5420
25	20889217	20892131	5421
25	20892151	20895935	5422
25	20895955	20899010	5423
25	20899030	20903072	5424
25	20903092	20906577	5425
25	20906597	20909714	5426
25	20909734	20910778	5427
25	20910798	20914505	5428
25	20914525	20916539	5429
25	20916559	21042473	5430
25	21042493	21097055	5431
25	21097075	21100508	5432
25	21100528	21106012	5433
25	21106032	21107199	5434
25	21107219	21110898	5435
25	21110918	21114831	5436
25	21114851	21118336	5437
25	21118356	21120546	5438
25	21120566	21124272	5439
25	21124292	21127448	5440
25	21127468	21128790	5441
25	21128810	21130768	5442
25	21130788	21134102	5443
25	21134122	21135173	5444
25	21135193	21136378	5445
25	21136398	21142733	5446
25	21142753	21148617	5447
25	21148637	21152934	5448
25	21152954	21156789	5449
25	21156809	21162843	5450
25	21162863	21166133	5451
25	21166153	21169338	5452
25	21169358	21173222	5453
25	21173242	21176958	5454
25	21176978	21180608	5455
25	21180628	21184200	5456
25	21184220	21187441	5457
25	21187461	21189071	5458
25	21189091	21191493	5459
25	21191513	21192705	5460
25	21192725	21198510	5461
25	21198530	21204235	5462
25	21204255	21209732	5463
25	21209752	21215205	5464
25	21215225	21216409	5465
25	21216429	21223174	5466
25	21223194	21227728	5467
25	21227748	21242516	5468
25	21242536	21246119	5469
25	21246139	21248125	5470
25	21248145	21249371	5471
25	21249391	21259887	5472
25	21259907	21264147	5473
25	21264167	21268172	5474
25	21268192	21271289	5475
25	21271309	21275725	5476
25	21275745	21278980	5477
25	21279000	21280294	5478
25	21280314	21282917	5479
25	21282937	21286817	5480
25	21286837	21316653	5481
25	21316673	21326503	5482
25	21326523	21365707	5483
25	21365727	21369999	5484
25	21370019	21386344	5485
25	21386364	21389546	5486
25	21389566	21425264	5487
25	21425284	21435794	5488
25	21435814	21438038	5489
25	21438058	21443186	5490
25	21443206	21447190	5491
25	21447210	21451014	5492
25	21451034	21454063	5493
25	21454083	21460160	5494
25	21460180	21463141	5495
25	21463161	21466397	5496
25	21466417	21469906	5497
25	21469926	21475715	5498
25	21475735	21478619	5499
25	21478639	21481455	5500
25	21481475	21483945	5501
25	21483965	21488312	5502
25	21488332	21494579	5503
25	21494599	21501152	5504
25	21501172	21502754	5505
25	21502774	21507619	5506
25	21507639	21509600	5507
25	21509620	21511939	5508
25	21511959	21515109	5509
25	21515129	21518305	5510
25	21518325	21521922	5511
25	21521942	21526130	5512
25	21526150	21529643	5513
25	21529663	21552352	5514
25	21552372	21556972	5515
25	21556992	21560637	5516
25	21560657	21568557	5517
25	21568577	21574593	5518
25	21574613	21612333	5519
25	21612353	21616325	5520
25	21616345	21620350	5521
25	21620370	21623491	5522
25	21623511	21627004	5523
25	21627024	21643407	5524
25	21643427	21646486	5525
25	21646506	21649093	5526
25	21649113	21652729	5527
25	21652749	21655779	5528
25	21655799	21661522	5529
25	21661542	21663914	5530
25	21663934	21667185	5531
25	21667205	21669810	5532
25	21669830	21671519	5533
25	21671539	21676080	5534
25	21676100	21678776	5535
25	21678796	21680154	5536
25	21680174	21682449	5537
25	21682469	21685483	5538
25	21685503	21689565	5539
25	21689585	21690621	5540
25	21690641	21692612	5541
25	21692632	21696008	5542
25	21696028	21699451	5543
25	21699471	21701870	5544
25	21701890	21706082	5545
25	21706102	21709341	5546
25	21709361	21712476	5547
25	21712496	21715668	5548
25	21715688	21716794	5549
25	21716814	21718721	5550
25	21718741	21720019	5551
25	21720039	21726393	5552
25	21726413	21729990	5553
25	21730010	21741560	5554
25	21741580	21750096	5555
25	21750116	21753083	5556
25	21753103	21756125	5557
25	21756145	21761422	5558
25	21761442	21764354	5559
25	21764374	21768246	5560
25	21768266	21769829	5561
25	21769849	21773195	5562
25	21773215	21776402	5563
25	21776422	21780600	5564
25	21780620	21783859	5565
25	21783879	21789825	5566
25	21789845	21800826	5567
25	21800846	21805052	5568
25	21805072	21809120	5569
25	21809140	21812821	5570
25	21812841	21817748	5571
25	21817768	21821744	5572
25	21821764	21823563	5573
25	21823583	21825881	5574
25	21825901	21828107	5575
25	21828127	21833179	5576
25	21833199	21834487	5577
25	21834507	21836710	5578
25	21836730	21839268	5579
25	21839288	21843852	5580
25	21843872	21846910	5581
25	21846930	21849574	5582
25	21849594	21851004	5583
25	21851024	21853669	5584
25	21853689	21858060	5585
25	21858080	21859874	5586
25	21859894	21861612	5587
25	21861632	21863151	5588
25	21863171	21865639	5589
25	21865659	21869481	5590
25	21869501	21876170	5591
25	21876190	21880720	5592
25	21880740	21882484	5593
25	21882504	21885991	5594
25	21886011	21889705	5595
25	21889725	21891463	5596
25	21891483	21897560	5597
25	21897580	21901729	5598
25	21901749	21903507	5599
25	21903527	21905557	5600
25	21905577	21908262	5601
25	21908282	21910018	5602
25	21910038	21911386	5603
25	21911406	21912675	5604
25	21912695	21914879	5605
25	21914899	21916069	5606
25	21916089	21920038	5607
25	21920058	21923056	5608
25	21923076	21926481	5609
25	21926501	21930525	5610
25	21930545	21932731	5611
25	21932751	21935624	5612
25	21935644	21938939	5613
25	21938959	21943375	5614
25	21943395	21945222	5615
25	21945242	21949994	5616
25	21950014	21951125	5617
25	21951145	21954360	5618
25	21954380	21955492	5619
25	21955512	21963136	5620
25	21963156	21966468	5621
25	21966488	21970288	5622
25	21970308	21975693	5623
25	21975713	21978235	5624
25	21978255	21983179	5625
25	21983199	21990089	5626
25	21990109	21997542	5627
25	21997562	22001875	5628
25	22001895	22007772	5629
25	22007792	22014984	5630
25	22015004	22020607	5631
25	22020627	22028088	5632
25	22028108	22036542	5633
25	22036562	22038230	5634
25	22038250	22041625	5635
25	22041645	22045203	5636
25	22045223	22048551	5637
25	22048571	22064471	5638
25	22064491	22067532	5639
25	22067552	22071420	5640
25	22071440	22073019	5641
25	22073039	22074415	5642
25	22074435	22081224	5643
25	22081244	22083096	5644
25	22083116	22086765	5645
25	22086785	22091603	5646
25	22091623	22093291	5647
25	22093311	22096412	5648
25	22096432	22100570	5649
25	22100590	22103201	5650
25	22103221	22104652	5651
25	22104672	22106590	5652
25	22106610	22115332	5653
25	22115352	22118669	5654
25	22118689	22122026	5655
25	22122046	22136427	5656
25	22136447	22138575	5657
25	22138595	22143107	5658
25	22143127	22149065	5659
25	22149085	22153125	5660
25	22153145	22157070	5661
25	22157090	22164288	5662
25	22164308	22167249	5663
25	22167269	22170699	5664
25	22170719	22183402	5665
25	22183422	22185305	5666
25	22185325	22187232	5667
25	22187252	22232557	5668
25	22232577	22241983	5669
25	22242003	22250978	5670
25	22250998	22254174	5671
25	22254194	22259666	5672
25	22259686	22280851	5673
25	22280871	22288079	5674
25	22288099	22346242	5675
25	22346262	22363515	5676
25	22363535	22382328	5677
25	22382348	22419776	5678
25	22419796	22421914	5679
25	22421934	22423179	5680
25	22423199	22426106	5681
25	22426126	22429497	5682
25	22429517	22431656	5683
25	22431676	22433253	5684
25	22433273	22436322	5685
25	22436342	22440188	5686
25	22440208	22442451	5687
25	22442471	22443617	5688
25	22443637	22446487	5689
25	22446507	22449250	5690
25	22449270	22453280	5691
25	22453300	22458137	5692
25	22458157	22462793	5693
25	22462813	22466875	5694
25	22466895	22468797	5695
25	22468817	22478186	5696
25	22478206	22479862	5697
25	22479882	22483376	5698
25	22483396	22486300	5699
25	22486320	22488424	5700
25	22488444	22489494	5701
25	22489514	22490753	5702
25	22490773	22493383	5703
25	22493403	22498998	5704
25	22499018	22502709	5705
25	22502729	22514775	5706
25	22514795	22527151	5707
25	22527171	22535859	5708
25	22535879	22539894	5709
25	22539914	22542710	5710
25	22542730	22545758	5711
25	22545778	22549179	5712
25	22549199	22553615	5713
25	22553635	22557984	5714
25	22558004	22561146	5715
25	22561166	22564589	5716
25	22564609	22567662	5717
25	22567682	22571194	5718
25	22571214	22574712	5719
25	22574732	22575864	5720
25	22575884	22578053	5721
25	22578073	22582483	5722
25	22582503	22584654	5723
25	22584674	22587393	5724
25	22587413	22591359	5725
25	22591379	22595252	5726
25	22595272	22599550	5727
25	22599570	22601503	5728
25	22601523	22605585	5729
25	22605605	22609997	5730
25	22610017	22615015	5731
25	22615035	22619001	5732
25	22619021	22624074	5733
25	22624094	22628423	5734
25	22628443	22631211	5735
25	22631231	22634966	5736
25	22634986	22637836	5737
25	22637856	22642007	5738
25	22642027	22645114	5739
25	22645134	22649503	5740
25	22649523	22651383	5741
25	22651403	22652405	5742
25	22652425	22654754	5743
25	22654774	22658349	5744
25	22658369	22661708	5745
25	22661728	22662976	5746
25	22662996	22668450	5747
25	22668470	22671424	5748
25	22671444	22675187	5749
25	22675207	22678933	5750
25	22678953	22682548	5751
25	22682568	22686971	5752
25	22686991	22694166	5753
25	22694186	22695610	5754
25	22695630	22699518	5755
25	22699538	22700559	5756
25	22700579	22702626	5757
25	22702646	22703808	5758
25	22703828	22705684	5759
25	22705704	22707937	5760
25	22707957	22709944	5761
25	22709964	22713828	5762
25	22713848	22715819	5763
25	22715839	22717097	5764
25	22717117	22718300	5765
25	22718320	22721450	5766
25	22721470	22724928	5767
25	22724948	22729312	5768
25	22729332	22732791	5769
25	22732811	22735560	5770
25	22735580	22736816	5771
25	22736836	22738498	5772
25	22738518	22742200	5773
25	22742220	22743574	5774
25	22743594	22745527	5775
25	22745547	22747732	5776
25	22747752	22749450	5777
25	22749470	22752657	5778
25	22752677	22759462	5779
25	22759482	22763919	5780
25	22763939	22767378	5781
25	22767398	22770798	5782
25	22770818	22773851	5783
25	22773871	22777751	5784
25	22777771	22784936	5785
25	22784956	22788464	5786
25	22788484	22792321	5787
25	22792341	22799327	5788
25	22799347	22802550	5789
25	22802570	22817506	5790
25	22817526	22833354	5791
25	22833374	22836641	5792
25	22836661	22840473	5793
25	22840493	22843546	5794
25	22843566	22845792	5795
25	22845812	22847048	5796
25	22847068	22848145	5797
25	22848165	22851924	5798
25	22851944	22855726	5799
25	22855746	22857952	5800
25	22857972	22860176	5801
25	22860196	22863769	5802
25	22863789	22867711	5803
25	22867731	22872886	5804
25	22872906	22876376	5805
25	22876396	22879701	5806
25	22879721	22883061	5807
25	22883081	22885175	5808
25	22885195	22886637	5809
25	22886657	22888606	5810
25	22888626	22892567	5811
25	22892587	22895919	5812
25	22895939	22900385	5813
25	22900405	22948673	5814
25	22948693	22951761	5815
25	22951781	22954286	5816
25	22954306	22955633	5817
25	22955653	22958039	5818
25	22958059	22960350	5819
25	22960370	22966618	5820
25	22966638	22970663	5821
25	22970683	22973597	5822
25	22973617	22983380	5823
25	22983400	22988498	5824
25	22988518	22993427	5825
25	22993447	22996936	5826
25	22996956	23011571	5827
25	23011591	23068089	5828
25	23068109	23078965	5829
25	23078985	23096561	5830
25	23096581	23104840	5831
25	23104860	23160882	5832
25	23160902	23228760	5833
25	23228780	23232015	5834
25	23232035	23234625	5835
25	23234645	23286208	5836
25	23286228	23288570	5837
25	23288590	23310908	5838
25	23310928	23325060	5839
25	23325080	23338319	5840
25	23338339	23548949	5841
25	23548969	23551952	5842
25	23551972	23563154	5843
25	23563174	23610734	5844
25	23610754	23651672	5845
25	23651692	23654877	5846
25	23654897	23656614	5847
25	23656634	23659314	5848
25	23659334	23662770	5849
25	23662790	23667146	5850
25	23667166	23670121	5851
25	23670141	23674646	5852
25	23674666	23677715	5853
25	23677735	23681010	5854
25	23681030	23684329	5855
25	23684349	23687415	5856
25	23687435	23689053	5857
25	23689073	23694698	5858
25	23694718	23698195	5859
25	23698215	23701755	5860
25	23701775	23705841	5861
25	23705861	23708751	5862
25	23708771	23712777	5863
25	23712797	23717675	5864
25	23717695	23720629	5865
25	23720649	23723224	5866
25	23723244	23726881	5867
25	23726901	23731609	5868
25	23731629	23763937	5869
25	23763957	23770476	5870
25	23770496	23772061	5871
25	23772081	23773312	5872
25	23773332	23775865	5873
25	23775885	23777701	5874
25	23777721	23778924	5875
25	23778944	23782946	5876
25	23782966	23790049	5877
25	23790069	23794006	5878
25	23794026	23797164	5879
25	23797184	23798773	5880
25	23798793	23803396	5881
25	23803416	23804999	5882
25	23805019	23808941	5883
25	23808961	23814528	5884
25	23814548	23817451	5885
25	23817471	23820199	5886
25	23820219	23822021	5887
25	23822041	23826358	5888
25	23826378	23844444	5889
25	23844464	23848311	5890
25	23848331	23854332	5891
25	23854352	23861159	5892
25	23861179	23864193	5893
25	23864213	23866780	5894
25	23866800	23867828	5895
25	23867848	23872016	5896
25	23872036	23874382	5897
25	23874402	23876560	5898
25	23876580	23881435	5899
25	23881455	23886851	5900
25	23886871	23888153	5901
25	23888173	23918140	5902
25	23918160	23928446	5903
25	23928466	23931636	5904
25	23931656	23934645	5905
25	23934665	23936911	5906
25	23936931	23939696	5907
25	23939716	23941825	5908
25	23941845	23943010	5909
25	23943030	23946175	5910
25	23946195	23947253	5911
25	23947273	23949834	5912
25	23949854	23952009	5913
25	23952029	23953101	5914
25	23953121	23954513	5915
25	23954533	23958070	5916
25	23958090	23961021	5917
25	23961041	23981453	5918
25	23981473	23984865	5919
25	23984885	23986768	5920
25	23986788	23988617	5921
25	23988637	23991847	5922
25	23991867	23994286	5923
25	23994306	23996495	5924
25	23996515	23998883	5925
25	23998903	24002189	5926
25	24002209	24003749	5927
25	24003769	24009509	5928
25	24009529	24013420	5929
25	24013440	24017529	5930
25	24017549	24021682	5931
25	24021702	24027218	5932
25	24027238	24030725	5933
25	24030745	24044419	5934
25	24044439	24049747	5935
25	24049767	24053194	5936
25	24053214	24055421	5937
25	24055441	24059874	5938
25	24059894	24061384	5939
25	24061404	24064173	5940
25	24064193	24065452	5941
25	24065472	24067773	5942
