gene	ensembl_id
TNFRSF19	127863
TNFRSF1A	67182
TNFRSF1B	28137
TNFRSF21	146072
TNFRSF25	215788
TNFRSF4	186827
TNFRSF6B	243509
TNFRSF8	120949
TNFRSF9	49249
TNFSF10	121858
TNFSF11	120659
TNFSF12	239697
TNFSF12-TNFSF13	248871
TNFSF13	161955
TNFSF13B	102524
TNFSF14	125735
TNFSF15	181634
TNFSF18	120337
TNFSF4	117586
TNFSF8	106952
TNFSF9	125657
TNIK	154310
TNIP1	145901
TNIP2	168884
TNIP3	50730
TNK1	174292
TNK2	61938
TNKS	173273
TNKS1BP1	149115
TNKS2	107854
TNMD	5
TNN	120332
TNNC1	114854
TNNC2	101470
TNNI1	159173
TNNI2	130598
TNNI3	129991
TNNI3K	116783
TNNT1	105048
TNNT2	118194
TNNT3	130595
TNP1	118245
TNP2	178279
TNPO1	83312
TNPO2	105576
TNPO3	64419
TNR	116147
TNRC18	182095
TNRC6A	90905
TNRC6B	100354
TNRC6C	78687
TNS1	79308
TNS3	136205
TNS4	131746
TNXA	224140
TNXA	234328
TNXA	248290
TNXA	248352
TOB1	141232
TOB2	183864
TOB2P1	176933
TOE1	132773
TOLLIP	78902
TOM1	100284
TOM1L1	141198
TOM1L2	175662
TOMM20	173726
TOMM20L	196860
TOMM22	100216
TOMM34	25772
TOMM40	130204
TOMM40L	158882
TOMM5	175768
TOMM6	214736
TOMM7	196683
TONSL	160949
TOP1	198900
TOP1MT	184428
TOP1P1	268062
TOP2A	131747
TOP2B	77097
TOP3A	177302
TOP3B	100038
TOPBP1	163781
TOPORS	197579
TOR1A	136827
TOR1AIP1	143337
TOR1AIP2	169905
TOR1B	136816
TOR2A	160404
TOR3A	186283
TOX	198846
TOX2	124191
TOX3	103460
TOX4	92203
TP53	141510
TP53AIP1	120471
TP53BP1	67369
TP53BP2	143514
TP53I11	175274
TP53I13	167543
TP53I3	115129
TP53INP1	164938
TP53INP2	78804
TP53RK	172315
TP53TG1	182165
TP53TG5	124251
TP63	73282
TP73	78900
TP73-AS1	227372
TP73-AS1	276189
TPCN1	186815
TPCN2	162341
TPD52	76554
TPD52L1	111907
TPD52L2	101150
TPD52L3	170777
TPH1	129167
TPH2	139287
TPI1	111669
TPI1P2	230359
TPI1P3	186743
TPK1	196511
TPM1	140416
TPM2	198467
TPM3	143549
TPM4	167460
TPMT	137364
TPP1	166340
TPP2	134900
TPPP	171368
TPPP2	179636
TPPP3	159713
TPR	47410
TPRA1	163870
TPRG1	188001
TPRG1L	158109
TPRKB	144034
TPRN	176058
TPRX1	178928
TPRXL	180438
TPSAB1	172236
TPSB2	197253
TPSD1	95917
TPSG1	116176
TPST1	169902
TPST2	128294
TPT1	133112
TPTE	274391
TPTE2	132958
TPTE2P1	253771
TPTE2P2	272281
TPTE2P3	198384
TPX2	88325
TRA2A	164548
TRA2B	136527
TRABD	170638
TRADD	102871
TRAF1	56558
TRAF2	127191
TRAF3	131323
TRAF3IP1	204104
TRAF3IP2	56972
TRAF3IP2-AS1	231889
TRAF3IP3	9790
TRAF4	76604
TRAF5	82512
TRAF6	175104
TRAF7	131653
TRAFD1	135148
TRAIP	183763
TRAK1	182606
TRAK2	115993
TRAM1	67167
TRAM1L1	174599
TRAM2	65308
TRANK1	168016
TRAP1	126602
TRAPPC1	170043
TRAPPC10	160218
TRAPPC2	196459
TRAPPC2L	167515
TRAPPC2P1	256060
TRAPPC3	54116
TRAPPC5	181029
TRAPPC6A	7255
TRAPPC6B	182400
TRAPPC8	153339
TRAPPC9	167632
TRAT1	163519
TRDMT1	107614
TRDN	186439
TREH	118094
TREM1	124731
TREM2	95970
TREML1	161911
TREML2	112195
TREML4	188056
TRERF1	124496
TREX1	213689
TREX2	183479
TRH	170893
TRHDE	72657
TRHR	174417
TRIAP1	170855
TRIB1	173334
TRIB2	71575
TRIB3	101255
TRIL	255690
TRIM11	154370
TRIM13	204977
TRIM14	106785
TRIM16	221926
TRIM16L	108448
TRIM17	162931
TRIM2	109654
TRIM21	132109
TRIM22	132274
TRIM23	113595
TRIM24	122779
TRIM25	121060
TRIM28	130726
TRIM29	137699
TRIM3	110171
TRIM32	119401
TRIM33	197323
TRIM34	258659
TRIM35	104228
TRIM36	152503
TRIM37	108395
TRIM38	112343
TRIM4	146833
TRIM41	146063
TRIM42	155890
TRIM43	144015
TRIM43B	144010
TRIM43B	144015
TRIM44	166326
TRIM45	134253
TRIM46	163462
TRIM47	132481
TRIM48	150244
TRIM49	168930
TRIM5	132256
TRIM50	146755
TRIM52	183718
TRIM54	138100
TRIM55	147573
TRIM56	169871
TRIM58	162722
TRIM59	213186
TRIM6	121236
TRIM60	176979
TRIM61	183439
TRIM62	116525
TRIM63	158022
TRIM64	204450
TRIM64B	189253
TRIM64C	214891
TRIM65	141569
TRIM66	166436
TRIM67	119283
TRIM68	167333
TRIM6-TRIM34	258588
TRIM7	146054
TRIM71	206557
TRIM72	177238
TRIM73	178809
TRIM74	155428
TRIM8	171206
TRIM9	100505
TRIML1	184108
TRIML2	179046
TRIO	38382
TRIOBP	100106
TRIP10	125733
TRIP11	100815
TRIP12	153827
TRIP13	71539
TRIP4	103671
TRIP6	87077
TRIT1	43514
TRMT1	104907
TRMT11	66651
TRMT112	173113
TRMT12	183665
TRMT1L	121486
TRMT2A	99899
TRMT2B	188917
TRMT5	126814
TRMT6	89195
TRMT61A	166166
TRMT61B	171103
TRMU	100416
TRNAU1AP	180098
TRNP1	253368
TRNT1	72756
TRO	67445
TROAP	135451
TROVE2	116747
TRPA1	104321
TRPC1	144935
TRPC2	182048
TRPC3	138741
TRPC4	133107
TRPC4AP	100991
TRPC5	72315
TRPC6	137672
TRPC7	69018
TRPM2	142185
TRPM3	83067
TRPM4	130529
TRPM5	70985
TRPM6	119121
TRPM7	92439
TRPM8	144481
TRPS1	104447
TRPT1	149743
TRPV1	196689
TRPV2	187688
TRPV3	167723
TRPV4	111199
TRRAP	196367
TRUB1	165832
TRUB2	167112
TSC1	165699
TSC2	103197
TSC22D1	102804
TSC22D2	196428
TSC22D3	157514
TSC22D4	166925
TSEN15	198860
TSEN2	154743
TSEN54	182173
TSFM	123297
TSG101	74319
TSGA10	135951
TSGA10IP	175513
TSGA13	213265
TSHB	134200
TSHR	165409
TSHZ1	179981
TSHZ2	182463
TSHZ3	121297
TSIX	270641
TSKS	126467
TSKU	182704
TSLP	145777
TSN	211460
TSNARE1	171045
TSNAX	116918
TSNAX-DISC1	270106
TSNAXIP1	102904
TSPAN1	117472
TSPAN10	182612
TSPAN11	110900
TSPAN12	106025
TSPAN13	106537
TSPAN14	108219
TSPAN15	99282
TSPAN16	130167
TSPAN17	48140
TSPAN18	157570
TSPAN19	231738
TSPAN2	134198
TSPAN3	140391
TSPAN31	135452
TSPAN32	64201
TSPAN33	158457
TSPAN4	214063
TSPAN5	168785
TSPAN6	3
TSPAN7	156298
TSPAN8	127324
TSPAN9	11105
TSPEAR	175894
TSPO	100300
TSPO2	112212
TSPY1	258992
TSPY2	168757
TSPY26P	235217
TSPY3	228927
TSPY4	233803
TSPYL1	189241
TSPYL2	184205
TSPYL4	187189
TSPYL5	180543
TSPYL6	178021
TSR1	167721
TSR2	158526
TSSC1	32389
TSSC4	184281
TSSK1B	212122
TSSK2	206203
TSSK3	162526
TSSK4	139908
TSSK6	178093
TST	128311
TSTD1	215845
TSTD2	136925
TTBK1	146216
TTBK2	128881
TTC1	113312
TTC12	149292
TTC13	143643
TTC14	163728
TTC16	167094
TTC17	52841
TTC19	11295
TTC21A	168026
TTC21B	123607
TTC22	6555
TTC23	103852
TTC23L	205838
TTC24	187862
TTC25	204815
TTC26	105948
TTC27	18699
TTC28	100154
TTC28-AS1	235954
TTC29	137473
TTC3	182670
TTC30A	197557
TTC30B	196659
TTC31	115282
TTC32	183891
TTC33	113638
TTC36	172425
TTC37	198677
TTC38	75234
TTC39A	85831
TTC39B	155158
TTC39C	168234
TTC3P1	215105
TTC4	243725
TTC5	136319
TTC7A	68724
TTC7B	165914
TTC8	165533
TTC9	133985
TTC9B	174521
TTC9C	162222
TTF1	125482
TTF2	116830
TTI1	101407
TTK	112742
TTL	114999
TTLL1	100271
TTLL10	162571
TTLL11	175764
TTLL12	100304
TTLL2	120440
TTLL3	214021
TTLL4	135912
TTLL5	119685
TTLL6	170703
TTLL7	137941
TTLL9	131044
TTN	155657
TTPA	137561
TTPAL	124120
TTR	118271
TTTY10	229236
TTTY11	180910
TTTY13	184991
TTTY14	176728
TTTY15	233864
TTTY16	225520
TTTY18	233699
TTTY19	232419
TTTY2	212855
TTTY20	232808
TTTY22	224075
TTTY2B	212856
TTTY5	215560
TTTY7	147753
TTTY7B	147761
TTYH2	141540
TTYH3	136295
TUB	166402
TUBA1A	167552
TUBA1B	123416
TUBA1C	167553
TUBA3C	198033
TUBA3D	75886
TUBA3E	152086
TUBA4A	127824
TUBA4B	243910
TUBA8	183785
TUBAL3	178462
TUBB1	101162
TUBB2A	137267
TUBB2B	137285
TUBB3	258947
TUBB6	176014
TUBB8	261456
TUBBP5	159247
TUBD1	108423
TUBE1	74935
TUBG1	131462
TUBG2	37042
TUBGCP2	130640
TUBGCP4	137822
TUBGCP6	128159
TUFM	178952
TUFT1	143367
TUG1	253352
TULP1	112041
TULP2	104804
TULP3	78246
TULP4	130338
TUSC1	198680
TUSC2	114383
TUSC3	104723
TUT1	149016
TWF1	151239
TWF2	247596
TWIST1	122691
TWIST2	233608
TWISTNB	105849
TWSG1	128791
TXK	74966
TXLNA	84652
TXLNB	164440
TXLNG	86712
TXN	136810
TXN2	100348
TXNDC11	153066
TXNDC12	117862
TXNDC15	113621
TXNDC16	87301
TXNDC17	129235
TXNDC2	168454
TXNDC5	239264
TXNDC8	204193
TXNDC9	115514
TXNIP	265972
TXNL1	91164
TXNL4A	141759
TXNL4B	140830
TXNRD1	198431
TXNRD2	184470
TXNRD3	197763
TXNRD3NB	206483
TXNRD3NB	197763
TYK2	105397
TYMP	25708
TYMS	176890
TYR	77498
TYRO3	92445
TYRO3P	259581
TYROBP	11600
TYRP1	107165
TYSND1	156521
TYW1	198874
TYW1B	277149
TYW3	162623
TYW5	162971
U2AF1	160201
U2AF1L4	161265
U2AF2	63244
U2SURP	163714
UACA	137831
UAP1	117143
UAP1L1	197355
UBA1	130985
UBA2	126261
UBA3	144744
UBA5	81307
UBA52	221983
UBA6	33178
UBA7	182179
UBAC1	130560
UBAC2	134882
UBAP1	165006
UBAP2	137073
UBAP2L	143569
UBASH3A	160185
UBASH3B	154127
UBB	170315
UBC	150991
UBE2A	77721
UBE2B	119048
UBE2C	175063
UBE2D1	72401
UBE2D2	131508
UBE2D3	109332
UBE2D4	78967
UBE2DNL	229547
UBE2E1	170142
UBE2E2	182247
UBE2E3	170035
UBE2F	184182
UBE2F-SCLY	258984
UBE2G1	132388
UBE2G2	184787
UBE2H	186591
UBE2I	103275
UBE2J1	198833
UBE2J2	160087
UBE2K	78140
UBE2L3	185651
UBE2L6	156587
UBE2M	130725
UBE2MP1	261461
UBE2N	177889
UBE2O	175931
UBE2Q1	160714
UBE2Q2	140367
UBE2Q2P1	189136
UBE2QL1	215218
UBE2R2	107341
UBE2S	108106
UBE2T	77152
UBE2U	177414
UBE2V1	244687
UBE2V2	169139
UBE2W	104343
UBE2Z	159202
UBE3A	114062
UBE3B	151148
UBE3C	9335
UBE4A	110344
UBE4B	130939
UBFD1	103353
UBIAD1	120942
UBL3	122042
UBL4A	102178
UBL4B	186150
UBL5	198258
UBL7	138629
UBLCP1	164332
UBN1	118900
UBN2	157741
UBOX5	185019
UBP1	153560
UBQLN1	135018
UBQLN2	188021
UBQLN3	175520
UBQLN4	160803
UBQLNL	175518
UBR1	159459
UBR2	24048
UBR3	144357
UBR4	127481
UBR5	104517
UBTD1	165886
UBTD2	168246
UBTF	108312
UBTFL1	255009
UBXN1	162191
UBXN10	162543
UBXN11	158062
UBXN2A	173960
UBXN2B	215114
UBXN4	144224
UBXN6	167671
UBXN7	163960
UBXN8	104691
UCA1	273782
UCA1	214049
UCHL1	154277
UCHL3	118939
UCHL5	116750
UCK1	130717
UCK2	143179
UCKL1	198276
UCKL1-AS1	280213
UCMA	165623
UCN	163794
UCN2	145040
UCN3	178473
UCP1	109424
UCP2	175567
UCP3	175564
UEVLD	151116
UFC1	143222
UFD1L	70010
UFM1	120686
UFSP1	176125
UFSP2	109775
UG0898H09	274956
UGCG	148154
UGDH	109814
UGGT1	136731
UGGT2	102595
UGP2	169764
UGT1A1	241635
UGT1A10	242515
UGT1A3	243135
UGT1A4	244474
UGT1A5	240224
UGT1A6	167165
UGT1A7	244122
UGT1A8	242366
UGT1A9	241119
UGT2A1	173610
UGT2A2	271271
UGT2B11	213759
UGT2B17	197888
UGT2B28	135226
UGT2B4	156096
UGT2B7	171234
UGT3A1	145626
UGT3A2	168671
UGT8	174607
UHMK1	152332
UHRF1	276043
UHRF1BP1	65060
UHRF1BP1L	111647
UHRF2	147854
UIMC1	87206
ULBP1	111981
ULBP2	131015
ULBP3	131019
ULK1	177169
ULK2	83290
ULK3	140474
ULK4	168038
UMOD	169344
UMODL1	177398
UMPS	114491
UNC119	109103
UNC119B	175970
UNC13A	130477
UNC13B	198722
UNC13C	137766
UNC13D	92929
UNC45A	140553
UNC45B	141161
UNC50	115446
UNC5A	113763
UNC5B	107731
UNC5C	182168
UNC5CL	124602
UNC5D	156687
UNC80	144406
UNC93A	112494
UNC93B1	110057
UNCX	164853
UNG	76248
UNK	132478
UNKL	59145
UNQ6494	237372
UOX	240520
UPB1	100024
UPF1	5007
UPF2	151461
UPF3A	169062
UPF3B	125351
UPK1A	105668
UPK1B	114638
UPK2	110375
UPK3A	100373
UPK3BL	267368
UPP1	183696
UPP2	7001
UPRT	94841
UQCR10	184076
UQCR11	127540
UQCRB	156467
UQCRC1	10256
UQCRC2	140740
UQCRFS1	169021
UQCRH	173660
UQCRHL	233954
UQCRQ	164405
URB1	142207
URB2	135763
URGCP	106608
URGCP-MRPS24	270617
URM1	167118
UROC1	159650
UROD	126088
UROS	188690
USE1	53501
USF1	158773
USF2	105698
USH1C	6611
USH1G	182040
USH2A	42781
USHBP1	130307
USMG5	173915
USO1	138768
USP1	162607
USP10	103194
USP11	102226
USP12	152484
USP13	58056
USP14	101557
USP15	135655
USP16	156256
USP17L2	223443
USP17L6P	205946
USP18	184979
USP19	172046
USP2	36672
USP20	136878
USP21	143258
USP22	124422
USP24	162402
USP25	155313
USP26	134588
USP27X	273820
USP28	48028
USP29	131864
USP3	140455
USP30	135093
USP31	103404
USP32	170832
USP33	77254
USP34	115464
USP35	118369
USP36	55483
USP37	135913
USP38	170185
USP39	168883
USP4	114316
USP40	85982
USP42	106346
USP43	154914
USP44	136014
USP45	123552
USP46	109189
USP47	170242
USP48	90686
USP49	164663
USP5	111667
USP50	170236
USP51	247746
USP53	145390
USP54	166348
USP6	129204
USP6NL	148429
USP7	187555
USP8	138592
USP9X	124486
USP9Y	114374
USPL1	132952
UST	111962
UTF1	171794
UTP14A	156697
UTP14C	253797
UTP15	164338
UTP18	11260
UTP20	120800
UTP23	147679
UTP3	132467
UTP6	108651
UTRN	152818
UTS2	49247
UTS2R	181408
UTY	183878
UVRAG	198382
UXS1	115652
UXT	126756
VAC14	103043
VAMP1	139190
VAMP2	220205
VAMP3	49245
VAMP4	117533
VAMP5	168899
VAMP7	124333
VAMP8	118640
VANGL1	173218
VANGL2	162738
VAPA	101558
VAPB	124164
VASH1	71246
VASH2	143494
VASP	125753
VAT1	108828
VAT1L	171724
VAV1	141968
VAV2	160293
VAV3	134215
VAX1	148704
VAX2	116035
VBP1	155959
VCAM1	162692
VCAN	38427
VCL	35403
VCP	165280
VCPIP1	175073
VCX	182583
VCX2	177504
VCX3A	169059
VCX3B	205642
VCY	129864
VCY1B	129862
VDAC1	213585
VDAC2	165637
VDAC3	78668
VDR	111424
VEGFA	112715
VEGFB	173511
VEGFC	150630
VENTX	151650
VENTXP1	259849
VENTXP7	236380
VEPH1	197415
VEZF1	136451
VEZT	28203
VGF	128564
VGLL1	102243
VGLL2	170162
VGLL3	206538
VGLL4	144560
VHL	134086
VHLL	189030
VIL1	127831
VILL	136059
VIM	26025
VIP	146469
VIPR1	114812
VIPR2	106018
VIT	205221
VKORC1	167397
VKORC1L1	196715
VLDLR	147852
VMA21	160131
VMAC	187650
VMO1	182853
VMP1	62716
VN1R1	178201
VN1R2	196131
VN1R5	197617
VNN1	112299
VNN2	112303
VNN3	93134
VOPP1	154978
VPREB1	169575
VPREB3	128218
VPS13A	197969
VPS13B	132549
VPS13C	129003
VPS13D	48707
VPS16	215305
VPS18	104142
VPS25	131475
VPS26A	122958
VPS26B	151502
VPS28	160948
VPS29	111237
VPS33A	139719
VPS33B	184056
VPS35	69329
VPS36	136100
VPS37A	155975
VPS37B	139722
VPS37C	167987
VPS37D	176428
VPS39	166887
VPS41	6715
VPS45	136631
VPS4A	132612
VPS4B	119541
VPS53	141252
VPS54	143952
VPS72	163159
VPS8	156931
VRK1	100749
VRK2	28116
VRK3	105053
VRTN	133980
VSIG1	101842
VSIG10	176834
VSIG10L	186806
VSIG2	19102
VSIG4	155659
VSIG8	243284
VSNL1	163032
VSTM2A	170419
VSTM2B	187135
VSTM2L	132821
VSTM4	165633
VSTM5	214376
VSX1	100987
VSX2	119614
VTA1	9844
VTCN1	134258
VTI1A	151532
VTI1B	100568
VTN	109072
VTRNA1-1	199990
VTRNA1-2	202111
VTRNA1-3	202515
VTRNA2-1	270123
VWA1	179403
VWA2	165816
VWA3A	175267
VWA3B	168658
VWA5A	110002
VWA5B1	158816
VWA5B2	145198
VWC2	188730
VWC2L	174453
VWCE	167992
VWDE	146530
VWF	110799
WAC	95787
WARS	140105
WARS2	116874
WAS	15285
WASF1	112290
WASF2	158195
WASF3	132970
WASH1	181404
WASH2P	146556
WASH3P	185596
WASH5P	282458
WASH7P	227232
WASL	106299
WBP1	239779
WBP11	84463
WBP11P1	260389
WBP2	132471
WBP2NL	183066
WBP4	120688
WBSCR17	185274
WBSCR22	71462
WBSCR27	165171
WBSCR28	175877
WDFY1	85449
WDFY2	139668
WDFY3	163625
WDFY4	128815
WDHD1	198554
WDPCP	143951
WDR1	71127
WDR11	120008
WDR12	138442
WDR13	101940
WDR17	150627
WDR18	65268
WDR19	157796
WDR20	140153
WDR24	127580
WDR25	176473
WDR26	162923
WDR27	184465
WDR3	65183
WDR31	148225
WDR33	136709
WDR34	119333
WDR35	118965
WDR36	134987
WDR37	47056
WDR38	136918
WDR4	160193
WDR41	164253
WDR43	163811
WDR44	131725
WDR45	196998
WDR47	85433
WDR48	114742
WDR49	174776
WDR5	196363
WDR53	185798
WDR54	5448
WDR55	120314
WDR59	103091
WDR5B	196981
WDR6	178252
WDR60	126870
WDR61	140395
WDR62	75702
WDR63	162643
WDR64	162843
WDR66	158023
WDR7	91157
WDR70	82068
WDR72	166415
WDR73	177082
WDR74	133316
WDR75	115368
WDR76	92470
WDR77	116455
WDR78	152763
WDR82	164091
WDR83	123154
WDR86	187260
WDR87	171804
WDR88	166359
WDR89	140006
WDR90	161996
WDR91	105875
WDR92	243667
WDR93	140527
WDSUB1	196151
WDTC1	142784
WDYHV1	156795
WEE1	166483
WFDC1	103175
WFDC10A	180305
WFDC10B	182931
WFDC11	180083
WFDC12	168703
WFDC13	168634
WFDC2	101443
WFDC3	124116
WFDC5	175121
WFDC6	243543
WFDC8	158901
WFDC9	180205
WFIKKN1	127578
WFIKKN2	173714
WFS1	109501
WHAMM	156232
WHAMMP2	248334
WHAMMP2	282540
WHAMMP3	276141
WHSC1	109685
WHSC1L1	147548
WIF1	156076
WIPF1	115935
WIPF2	171475
WIPF3	122574
WIPI1	70540
WIPI2	157954
WISP1	104415
WISP2	64205
WISP3	112761
WIZ	11451
WLS	116729
WNK1	60237
WNK2	165238
WNK3	196632
WNK4	126562
WNT1	125084
WNT10A	135925
WNT10B	169884
WNT11	85741
WNT16	2745
WNT2	105989
WNT2B	134245
WNT3A	154342
WNT4	162552
WNT5A	114251
WNT5B	111186
WNT6	115596
WNT7A	154764
WNT7B	188064
WNT8A	61492
WNT8B	75290
WNT9A	143816
WRAP53	141499
WRAP73	116213
WRB	182093
WRN	165392
WRNIP1	124535
WSB1	109046
WSB2	176871
WSCD1	179314
WSCD2	75035
WT1	184937
WT1-AS	183242
WTAP	146457
WTH3DI	222014
WTIP	142279
WWC1	113645
WWC2	151718
WWC3	47644
WWOX	186153
WWP1	123124
WWP2	198373
WWTR1	18408
WWTR1-AS1	241313
XAB2	76924
XAF1	132530
XAGE2	155622
XAGE3	171402
XAGE5	171405
XBP1	100219
XCL1	143184
XCL2	143185
XCR1	173578
XDH	158125
XG	124343
XIAP	101966
XIRP1	168334
XIRP2	163092
XIST	229807
XK	47597
XKR3	172967
XKR4	206579
XKR5	275591
XKR6	171044
XKR7	260903
XKR8	158156
XKR9	221947
XKRX	182489
XKRY	250868
XKRY2	244646
XPA	136936
XPC	154767
XPNPEP1	108039
XPNPEP2	122121
XPNPEP3	196236
XPO1	82898
XPO4	132953
XPO5	124571
XPO6	169180
XPO7	130227
XPOT	184575
XPR1	143324
XRCC1	73050
XRCC2	196584
XRCC3	126215
XRCC4	152422
XRCC5	79246
XRCC6	196419
XRN1	114127
XRN2	88930
XRRA1	166435
XYLB	93217
XYLT1	103489
XYLT2	15532
YAF2	15153
YAP1	137693
YARS	134684
YARS2	139131
YBEY	182362
YBX1	65978
YBX2	6047
YDJC	161179
YEATS2	163872
YEATS4	127337
YES1	176105
YIF1A	174851
YIF1B	167645
YIPF1	58799
YIPF2	130733
YIPF3	137207
YIPF4	119820
YIPF5	145817
YIPF6	181704
YIPF7	177752
YJEFN3	250067
YKT6	106636
YLPM1	119596
YME1L1	136758
YOD1	180667
YPEL1	100027
YPEL2	175155
YPEL3	90238
YPEL4	166793
YPEL5	119801
YRDC	196449
YTHDC2	47188
YTHDF1	149658
YTHDF2	198492
YTHDF3	185728
YWHAB	166913
YWHAG	170027
YWHAH	128245
YWHAQ	134308
YWHAZ	164924
YY1	100811
YY1AP1	163374
YY2	230797
ZACN	186919
ZADH2	180011
ZAK	91436
ZAN	146839
ZAP70	115085
ZAR1	182223
ZAR1L	189167
ZBBX	169064
ZBED1	214717
ZBED2	177494
ZBED3	132846
ZBED4	100426
ZBED5	236287
ZBED6	257315
ZBP1	124256
ZBTB1	126804
ZBTB10	205189
ZBTB11	66422
ZBTB16	109906
ZBTB17	116809
ZBTB2	181472
ZBTB20	181722
ZBTB24	112365
ZBTB25	89775
ZBTB26	171448
ZBTB3	185670
ZBTB32	11590
ZBTB33	177485
ZBTB34	177125
ZBTB37	185278
ZBTB38	177311
ZBTB39	166860
ZBTB4	174282
ZBTB40	184677
ZBTB41	177888
ZBTB42	179627
ZBTB43	169155
ZBTB44	196323
ZBTB45	119574
ZBTB46	130584
ZBTB47	114853
ZBTB48	204859
ZBTB49	168826
ZBTB5	168795
ZBTB6	186130
ZBTB7A	178951
ZBTB7B	160685
ZBTB7C	184828
ZBTB8A	160062
ZBTB8B	273274
ZBTB8OS	176261
ZC3H10	135482
ZC3H11A	58673
ZC3H12A	163874
ZC3H12B	102053
ZC3H12C	149289
ZC3H12D	178199
ZC3H13	123200
ZC3H14	100722
ZC3H15	65548
ZC3H18	158545
ZC3H4	130749
ZC3H6	188177
ZC3H7A	122299
ZC3H7B	100403
ZC3H8	144161
ZC3HAV1	105939
ZC3HAV1L	146858
ZC3HC1	91732
ZC4H2	126970
ZCCHC10	155329
ZCCHC11	134744
ZCCHC12	174460
ZCCHC13	187969
ZCCHC14	140948
ZCCHC16	187823
ZCCHC17	121766
ZCCHC18	166707
ZCCHC2	141664
ZCCHC24	165424
ZCCHC3	247315
ZCCHC4	168228
ZCCHC5	179300
ZCCHC6	83223
ZCCHC7	147905
ZCCHC8	33030
ZCCHC9	131732
ZCRB1	139168
ZCWPW1	78487
ZCWPW2	206559
ZDBF2	204186
ZDHHC1	159714
ZDHHC11	188818
ZDHHC12	160446
ZDHHC13	177054
ZDHHC14	175048
ZDHHC15	102383
ZDHHC16	171307
ZDHHC17	186908
ZDHHC18	204160
ZDHHC19	163958
ZDHHC2	104219
ZDHHC20	180776
ZDHHC21	175893
ZDHHC22	177108
ZDHHC23	184307
ZDHHC24	174165
ZDHHC4	136247
ZDHHC5	156599
ZDHHC6	23041
ZDHHC7	153786
ZDHHC8	99904
ZDHHC8P1	133519
ZDHHC8P1	281076
ZDHHC9	188706
ZEB1	148516
ZEB1-AS1	237036
ZEB2	169554
ZER1	160445
ZFAND1	104231
ZFAND2A	178381
ZFAND2B	158552
ZFAND3	156639
ZFAND5	107372
ZFAND6	86666
ZFAT	66827
ZFAT-AS1	248492
ZFC3H1	133858
ZFHX2	136367
ZFHX3	140836
ZFHX4	91656
ZFP1	184517
ZFP14	142065
ZFP2	198939
ZFP28	196867
ZFP3	180787
ZFP30	120784
ZFP36	128016
ZFP36L1	185650
ZFP36L2	152518
ZFP37	136866
ZFP41	181638
ZFP42	179059
ZFP62	196670
ZFP64	20256
ZFP82	181007
ZFP90	184939
ZFP91	186660
ZFP91-CNTF	255073
ZFP92	189420
ZFPL1	162300
ZFPM1	179588
ZFPM2	169946
ZFR	56097
ZFR2	105278
ZFX	5889
ZFY	67646
ZFYVE1	165861
ZFYVE16	39319
ZFYVE19	166140
ZFYVE21	100711
ZFYVE26	72121
ZFYVE27	155256
ZFYVE28	159733
ZFYVE9	157077
ZG16	174992
ZGLP1	220201
ZGPAT	197114
ZHX1	165156
ZHX1-C8ORF76	259305
ZHX2	178764
ZHX3	174306
ZIC1	152977
ZIC2	43355
ZIC3	156925
ZIC4	174963
ZIC5	139800
ZIK1	171649
ZIM2	269699
ZIM3	141946
ZKSCAN1	106261
ZKSCAN2	155592
ZKSCAN3	189298
ZKSCAN4	187626
ZKSCAN5	196652
ZMAT1	166432
ZMAT2	146007
ZMAT3	172667
ZMAT4	165061
ZMAT5	100319
ZMIZ1	108175
ZMIZ2	122515
ZMPSTE24	84073
ZMYM1	197056
ZMYM2	121741
ZMYM3	147130
ZMYM4	146463
ZMYM5	132950
ZMYM6	163867
ZMYND10	4838
ZMYND11	15171
ZMYND12	66185
ZMYND15	141497
ZMYND19	165724
ZMYND8	101040
ZNF10	256223
ZNF101	181896
ZNF107	196247
ZNF114	178150
ZNF117	152926
ZNF12	164631
ZNF121	197961
ZNF124	196418
ZNF131	172262
ZNF132	131849
ZNF133	125846
ZNF134	213762
ZNF135	176293
ZNF136	196646
ZNF137P	123870
ZNF138	197008
ZNF14	105708
ZNF140	196387
ZNF141	131127
ZNF142	115568
ZNF143	166478
ZNF146	167635
ZNF148	163848
ZNF154	179909
ZNF155	204920
ZNF157	147117
ZNF16	170631
ZNF160	170949
ZNF165	197279
ZNF169	175787
ZNF17	186272
ZNF174	103343
ZNF175	105497
ZNF177	188629
ZNF18	154957
ZNF180	167384
ZNF181	197841
ZNF182	147118
ZNF184	96654
ZNF185	147394
ZNF189	136870
ZNF19	157429
ZNF195	5801
ZNF2	275111
ZNF20	132010
ZNF200	10539
ZNF202	166261
ZNF204P	204789
ZNF205	122386
ZNF207	10244
ZNF208	160321
ZNF211	121417
ZNF212	170260
ZNF213	85644
ZNF214	149050
ZNF215	149054
ZNF217	171940
ZNF219	165804
ZNF22	165512
ZNF221	159905
ZNF222	159885
ZNF223	178386
ZNF224	267680
ZNF225	256294
ZNF226	167380
ZNF227	131115
ZNF229	278318
ZNF23	167377
ZNF230	159882
ZNF232	167840
ZNF233	159915
ZNF234	263002
ZNF235	159917
ZNF236	130856
ZNF239	196793
ZNF24	172466
ZNF248	198105
ZNF25	175395
ZNF250	196150
ZNF253	256771
ZNF254	213096
